gene	drug	regulatory approval	indication	interaction score
TP53	RS-17053	Not Approved	""	0.01287899711447007
TP53	AZD6482	Not Approved	""	0.02575799422894015
TP53	CAULIBUGULONE B	Not Approved	""	0.03863699134341022
TP53	7,8-DIHYDROXYFLAVONE	Not Approved	""	0.01448887175377883
TP53	CHEMBL:CHEMBL1801219	Not Approved	""	0.2318219480604613
TP53	CAULIBUGULONE C	Not Approved	""	0.03863699134341022
TP53	CHEMBL:CHEMBL261118	Not Approved	""	0.03863699134341022
TP53	METHYLPREDNISOLONE	Approved	Anti-Inflammatory Agents; Glucocorticoids	0.01931849567170511
TP53	CADMIUM DICHLORIDE	Not Approved	""	0.01053736127547551
TP53	(R)-INDOPROFEN	Not Approved	""	0.1159109740302306
TP53	PYRITHIONE ZINC	Approved	""	0.006439498557235039
TP53	CYTARABINE	Approved	antineoplastic agent	0.002861999358771128
TP53	PHA-680632	Not Approved	""	0.2318219480604613
TP53	CHEMBL:CHEMBL411085	Not Approved	""	0.03863699134341022
TP53	OSIMERTINIB	Approved	""	0.01545479653736409
TP53	IPILIMUMAB	Approved	antineoplastic agent	0.01159109740302307
TP53	PAROXETINE HYDROCHLORIDE, HEMIHYDRATE	Approved	antidepressant	0.004636438961209227
TP53	JQ1	Not Approved	""	0.02897774350755767
TP53	BRIGATINIB	Approved	""	0.02107472255095103
TP53	FULVESTRANT	Approved	antineoplastic agent	0.009659247835852555
TP53	THIOTEPA	Approved	""	0.02318219480604614
TP53	TOPICAL CORTICOSTEROID	Not Approved	""	0.07727398268682044
TP53	RO-5045337	Not Approved	""	0.1931849567170511
TP53	CLOFIBRATE	Approved	Anticholesteremic Agents	0.01448887175377883
TP53	PROCHLORPERAZINE	Approved	antiemetic,antimigraine agent	0.00413967764393681
TP53	NUTLIN-3	Not Approved	""	0.2897774350755767
TP53	ERLOTINIB	Approved	antineoplastic agent	0.003929185560346803
TP53	1,10-PHENANTHROLINE	Not Approved	""	0.005519570191915746
TP53	HALOPERIDOL DECANOATE	Approved	Antipsychotic Agents	0.003050288790269228
TP53	LEVONORGESTREL	Approved	for treatment of menopausal symptoms,contraceptive	0.03311742115149448
TP53	GSK2830371	Not Approved	""	0.1159109740302306
TP53	GRANISETRON	Approved	antiemetic	0.01053736127547551
TP53	GR 127935	Not Approved	""	0.003996930138973472
TP53	CHEMBL:CHEMBL582715	Not Approved	""	0.05795548701511534
TP53	REBEMADLIN	Not Approved	""	0.3090959307472817
TP53	EZABENLIMAB	Not Approved	""	0.1159109740302306
TP53	TRAMETINIB DIMETHYL SULFOXIDE	Approved	antineoplastic agent	0.006954658441813841
TP53	CHEMBL:CHEMBL2002487	Not Approved	""	0.01053736127547551
TP53	PIRTOBRUTINIB	Approved	""	0.05795548701511534
TP53	DOXORUBICIN LIPOSOME	Approved	""	0.02897774350755767
TP53	CERALASERTIB	Not Approved	""	0.07727398268682044
TP53	MASOPROCOL	Approved	""	0.002519803783265884
TP53	CISPLATIN	Approved	""	0.0135895624725098
TP53	CHEMBL:CHEMBL271023	Not Approved	""	0.01931849567170511
TP53	CHEMBL:CHEMBL1494650	Not Approved	""	0.05795548701511534
TP53	TEMOZOLOMIDE	Approved	""	0.0173866461045346
TP53	RIMCAZOLE	Not Approved	antineoplastic agent	0.01931849567170511
TP53	P53 Y220C MUTANT REACTIVATOR PC14586	Not Approved	""	0.1159109740302306
TP53	CHEMBL:CHEMBL602922	Not Approved	""	0.1159109740302306
TP53	ROTENONE	Not Approved	""	0.01655871057574724
TP53	SIREMADLIN	Not Approved	""	0.2318219480604613
TP53	CHEMBL:CHEMBL1256740	Not Approved	""	0.01655871057574724
TP53	CHEMBL:CHEMBL320361	Not Approved	""	0.03863699134341022
TP53	P53/HDM2 INTERACTION INHIBITOR CGM097	Not Approved	""	0.1545479653736408
TP53	2-CHLOROADENOSINE	Not Approved	""	0.01053736127547551
TP53	DIHYDROGAMBOGIC ACID	Not Approved	""	0.01053736127547551
TP53	CHEMBL:CHEMBL1346468	Not Approved	""	0.05795548701511534
TP53	IL-27 SUBUNIT &ALPHA;	Not Approved	""	0.2318219480604613
TP53	M8891	Not Approved	""	0.05795548701511534
TP53	ZANUBRUTINIB	Approved	""	0.08693323052267302
TP53	DOPAMINE	Approved	""	0.003996930138973472
TP53	PENTACHLOROPHENOL	Not Approved	""	0.00827935528787362
TP53	CINNARIZINE	Approved	Anti-Allergic Agents	0.02107472255095103
TP53	TRIAMTERENE	Approved	Antihypertensive Agents; Diuretics	0.006439498557235039
TP53	2-AMINOANTHRACENE	Not Approved	""	0.02897774350755767
TP53	ALRIZOMADLIN	Not Approved	""	0.173866461045346
TP53	(S)-FLUOXETINE	Not Approved	""	0.01287899711447007
TP53	VANOXERINE	Not Approved	""	0.005795548701511535
TP53	TERPYRIDINE	Not Approved	""	0.01448887175377883
TP53	4-METHOXYDALBERGIONE	Not Approved	""	0.01287899711447007
TP53	LONTUCIREV	Not Approved	""	0.1159109740302306
TP53	CLADRIBINE	Approved	""	0.007727398268682045
TP53	CHEMBL:CHEMBL591126	Not Approved	""	0.01053736127547551
TP53	S(+)-APOMORPHINE	Not Approved	""	0.01448887175377883
TP53	L-744,832	Not Approved	""	0.1159109740302306
TP53	GEDATOLISIB	Not Approved	""	0.01241903293181043
TP53	LB-100	Not Approved	""	0.04636438961209228
TP53	OBINUTUZUMAB	Approved	antineoplastic agent	0.07727398268682044
TP53	NAPABUCASIN	Not Approved	""	0.2318219480604613
TP53	CHEMBL:CHEMBL596633	Not Approved	""	0.01053736127547551
TP53	CHLORAMBUCIL	Approved	""	0.01159109740302307
TP53	PAZOPANIB	Approved	antineoplastic agent	0.007993860277946943
TP53	CHEMBL:CHEMBL444376	Not Approved	""	0.01931849567170511
TP53	DEOXIEPINEPHRINE	Not Approved	""	0.01931849567170511
TP53	CHEMBL:CHEMBL429095	Not Approved	""	0.002318219480604613
TP53	VESNARINONE	Not Approved	""	0.02897774350755767
TP53	GEMCITABINE	Approved	antineoplastic agent	0.007478127356789077
TP53	MERCAPTOPURINE	Approved	Antineoplastic Agents	0.002575799422894015
TP53	CAULIBUGULONE D	Not Approved	""	0.05795548701511534
TP53	ANTIMYCIN A	Not Approved	""	0.03863699134341022
TP53	DIBENZ[A,H]ANTHRACENE	Not Approved	""	0.02318219480604614
TP53	CHEMBL:CHEMBL600347	Not Approved	""	0.1159109740302306
TP53	LY3009120	Not Approved	""	0.02575799422894015
TP53	PALBOCICLIB	Approved	""	0.004731060164499211
TP53	QUINACRINE DIHYDROCHLORIDE	Not Approved	""	0.009659247835852555
TP53	DOXORUBICIN HYDROCHLORIDE	Approved	antineoplastic agent	0.01159109740302307
TP53	CHEMBL:CHEMBL408653	Not Approved	""	0.01931849567170511
TP53	TEROXIRONE	Not Approved	""	0.02318219480604614
TP53	IL-12	Not Approved	""	0.02575799422894015
TP53	PD166285	Not Approved	""	0.03311742115149448
TP53	N6-BENZYLADENOSINE	Not Approved	""	0.1159109740302306
TP53	CHEMBL:CHEMBL429335	Not Approved	""	0.02318219480604614
TP53	QUINALIZARIN	Not Approved	""	0.007727398268682045
TP53	CHEMBL:CHEMBL408850	Not Approved	""	0.01053736127547551
TP53	SUNITINIB	Approved	antineoplastic agent	0.004731060164499211
TP53	CAPIVASERTIB	Approved	""	0.01655871057574724
TP53	CHEMBL:CHEMBL259421	Not Approved	""	0.01931849567170511
TP53	RALOXIFENE HYDROCHLORIDE	Approved	Hormone Replacement Agents	0.002318219480604613
TP53	CHEMBL:CHEMBL227959	Not Approved	""	0.02897774350755767
TP53	WARFARIN	Approved	Anticoagulants	0.003512453758491839
TP53	CHEMBL:CHEMBL599100	Not Approved	""	0.02318219480604614
TP53	NORTRIPTYLINE	Approved	antidepressant,antiasthmatic agent	0.003622217938444708
TP53	TRIFLUOPERAZINE	Approved	Antiemetics; Antipsychotic Agents	0.01159109740302307
TP53	SELINEXOR	Approved	""	0.04636438961209228
TP53	ETOPOSIDE	Approved	Antineoplastic Agents	0.005893778340520204
TP53	CHEMBL:CHEMBL1522984	Not Approved	""	0.02318219480604614
TP53	TRABECTEDIN	Approved	""	0.03863699134341022
TP53	CHEMBL:CHEMBL261123	Not Approved	""	0.01931849567170511
TP53	FENTICLOR	Not Approved	""	0.006100577580538457
TP53	EMBELIN	Not Approved	""	0.007727398268682045
TP53	TARENFLURBIL	Not Approved	""	0.01931849567170511
TP53	DUVELISIB	Approved	""	0.01655871057574724
TP53	MIRDAMETINIB	Not Approved	""	0.01448887175377883
TP53	CHEMBL:CHEMBL591618	Not Approved	""	0.02318219480604614
TP53	GENISTEIN	Approved	""	0.001998465069486736
TP53	HDM2 INHIBITOR MK-8242	Not Approved	""	0.1159109740302306
TP53	2-IODOACETAMIDE	Not Approved	""	0.00827935528787362
TP53	ALEMTUZUMAB	Approved	antineoplastic agent	0.03863699134341022
TP53	SORAFENIB	Approved	antineoplastic agent	0.002033525860179485
TP53	DENDRITIC CELL VACCINE	Not Approved	""	0.05795548701511534
TP53	CHEMBL:CHEMBL259784	Not Approved	""	0.01931849567170511
TP53	CHEMBL:CHEMBL374632	Not Approved	""	0.01053736127547551
TP53	SALMETEROL XINAFOATE	Approved	""	0.01655871057574724
TP53	CHEMBL:CHEMBL587620	Not Approved	""	0.02318219480604614
TP53	PERPHENAZINE	Approved	Antipsychotic Agents	0.004458114385778104
TP53	SB 206553	Not Approved	""	0.00827935528787362
TP53	DAUNORUBICIN HYDROCHLORIDE	Approved	""	0.003512453758491839
TP53	PRODIGIOSIN	Not Approved	""	0.1159109740302306
TP53	CHEMBL:CHEMBL528712	Not Approved	""	0.03863699134341022
TP53	SAPONIN	Not Approved	""	0.04636438961209228
TP53	AHPN	Not Approved	""	0.01655871057574724
TP53	ATRACTYLENOLIDE I	Not Approved	""	0.2318219480604613
TP53	SANGUINARIUM	Not Approved	""	0.004636438961209227
TP53	CHEMBL:CHEMBL406557	Not Approved	""	0.01448887175377883
TP53	MILADEMETAN	Not Approved	""	0.06954658441813841
TP53	PATULIN	Not Approved	""	0.02575799422894015
TP53	FENRETINIDE	Approved	antineoplastic agent	0.004458114385778104
TP53	CHEMBL:CHEMBL601757	Not Approved	""	0.004829623917926277
TP53	PIMASERTIB	Not Approved	""	0.02897774350755767
TP53	TAMOXIFEN	Approved	Hormonal,Antineoplastic Agents	0.003566491508622483
TP53	PHENYLMERCURIC ACETATE	Not Approved	""	0.005795548701511535
TP53	BROXYQUINOLINE	Not Approved	""	0.02318219480604614
TP53	OLVANIL	Not Approved	""	0.01931849567170511
TP53	KU-60019	Not Approved	""	0.05795548701511534
TP53	BAICALEIN	Not Approved	""	0.004458114385778104
TP53	MAPROTILINE	Approved	Second-Generation,Antidepressive Agents	0.008916228771556208
TP53	LOPERAMIDE	Approved	Antidiarrheals	0.009659247835852555
TP53	PROPARGITE	Not Approved	""	0.02897774350755767
TP53	CHEMBL:CHEMBL265686	Not Approved	""	0.02897774350755767
TP53	AMOXAPINE	Approved	antidepressant	0.007727398268682045
TP53	CHEMBL:CHEMBL601140	Not Approved	""	0.02897774350755767
TP53	CHELERYTHRINE	Not Approved	""	0.009659247835852555
TP53	AXITINIB	Approved	antineoplastic agent	0.01053736127547551
TP53	MPI-0479605	Not Approved	""	0.07727398268682044
TP53	ZIRAM	Not Approved	""	0.008916228771556208
TP53	DECITABINE	Approved	antineoplastic agent	0.009272877922418455
TP53	TANESPIMYCIN	Not Approved	antineoplastic agent	0.02897774350755767
TP53	METHYLENE BLUE	Not Approved	""	0.01287899711447007
TP53	INOSITOL	Approved	for treatment of Alzheimer's disease	0.01545479653736409
TP53	OXALIPLATIN	Approved	""	0.008481290782699807
TP53	PEMBROLIZUMAB	Approved	""	0.01324696846059779
TP53	CYAZOFAMID	Not Approved	""	0.05795548701511534
TP53	MICHLER'S KETONE	Not Approved	""	0.01287899711447007
TP53	IODOQUINOL	Approved	""	0.01287899711447007
TP53	CHEMBL:CHEMBL259615	Not Approved	""	0.01287899711447007
TP53	HEXACHLOROPHENE	Approved	""	0.002827096927566602
TP53	OCHRATOXIN A	Not Approved	""	0.01287899711447007
TP53	KINETIN RIBOSIDE	Not Approved	""	0.02897774350755767
TP53	CHLOROTHALONIL	Not Approved	""	0.009659247835852555
TP53	ALECTINIB	Approved	""	0.04636438961209228
TP53	TAMOXIFEN CITRATE	Approved	""	0.006100577580538457
TP53	ECONAZOLE NITRATE	Approved	""	0.00827935528787362
TP53	FURAZOLIDONE	Approved	""	0.03863699134341022
TP53	SB 224289	Not Approved	""	0.009659247835852555
TP53	LUXEPTINIB	Not Approved	""	0.02897774350755767
TP53	CHEMBL:CHEMBL198759	Not Approved	""	0.04636438961209228
TP53	U50488	Not Approved	""	0.02318219480604614
TP53	CHEMBL:CHEMBL1303948	Not Approved	""	0.01655871057574724
TP53	EPIRUBICIN	Approved	Antineoplastic Agents	0.01931849567170511
TP53	CHEMBL:CHEMBL421215	Not Approved	""	0.01287899711447007
TP53	ALT-801	Not Approved	""	0.1159109740302306
TP53	IDASANUTLIN	Not Approved	""	0.1545479653736408
TP53	CRIZOTINIB	Approved	antineoplastic agent	0.02229057192889051
TP53	CABOZANTINIB S-MALATE	Approved	antineoplastic agent	0.01053736127547551
TP53	ENALAPRIL MALEATE	Approved	antihypertensive agent	0.01220115516107691
TP53	CEP-1347	Not Approved	""	0.04636438961209228
TP53	CHEMBL:CHEMBL267160	Not Approved	""	0.02897774350755767
TP53	ASTEMIZOLE	Approved	Anti-Allergic Agents	0.007244435876889417
TP53	LAPACHONE	Not Approved	""	0.004458114385778104
TP53	MITOMYCIN	Approved	""	0.009659247835852555
TP53	ABIRATERONE ACETATE	Approved	antineoplastic agent	0.01931849567170511
TP53	IXAZOMIB	Approved	""	0.005519570191915746
TP53	CHEMBL:CHEMBL405914	Not Approved	""	0.02318219480604614
TP53	3-METHOXYCATECHOL	Not Approved	""	0.01159109740302307
TP53	PIPLARTINE	Not Approved	""	0.01287899711447007
TP53	CAPECITABINE	Approved	""	0.006439498557235039
TP53	RECOMBINANT MONOCYTE CHEMOATTRACTANT PROTEIN-1	Not Approved	""	0.02897774350755767
TP53	CARBOPLATIN	Approved	""	0.009220191116041077
TP53	CHEMBL:CHEMBL405317	Not Approved	""	0.02897774350755767
TP53	CHEMBL:CHEMBL259805	Not Approved	""	0.02897774350755767
TP53	CHEMBL:CHEMBL580421	Not Approved	""	0.01053736127547551
TP53	MDM2 ANTAGONIST RO6839921	Not Approved	""	0.05795548701511534
TP53	METHOTREXATE	Approved	DMARD	0.002069838821968405
TP53	MECHLORETHAMINE HYDROCHLORIDE	Approved	""	0.01931849567170511
TP53	CHEMBL:CHEMBL195350	Not Approved	""	0.05795548701511534
TP53	PIRARUBICIN	Not Approved	""	0.02575799422894015
TP53	DAIDZEIN	Not Approved	""	0.006100577580538457
TP53	CONTUSUGENE LADENOVEC	Not Approved	""	0.2318219480604613
TP53	3,4-DICHLOROBENZAMIL	Not Approved	""	0.02897774350755767
TP53	VEMURAFENIB	Approved	antineoplastic agent	0.009659247835852555
TP53	VORINOSTAT	Approved	antineoplastic agent	0.008429889020380414
TP53	PROPYLTHIOURACIL	Approved	Antithyroid Agents	0.01159109740302307
TP53	OLAPARIB	Approved	""	0.007903020956606638
TP53	SN-38	Not Approved	""	0.01655871057574724
TP53	CERITINIB	Approved	""	0.01931849567170511
TP53	TRANSFERRIN RECEPTOR-TARGETED LIPOSOMAL P53 CDNA	Not Approved	""	0.1159109740302306
TP53	VENETOCLAX	Approved	""	0.02207828076766298
TP53	TRIFLUPROMAZINE	Approved	Antiemetics; Antipsychotic Agents	0.01448887175377883
TP53	FUROXAN	Not Approved	""	0.02318219480604614
TP53	BENZALKONIUM CHLORIDE	Approved	""	0.05795548701511534
TP53	ACALABRUTINIB	Approved	""	0.01363658518002714
TP53	IDELALISIB	Approved	antineoplastic agent	0.02575799422894015
TP53	BEVACIZUMAB-AWWB	Approved	antineoplastic agent	0.008693323052267301
TP53	AZACITIDINE	Approved	antineoplastic agent	0.005795548701511535
TP53	IRINOTECAN HYDROCHLORIDE	Approved	antineoplastic agent	0.005519570191915746
TP53	PANITUMUMAB	Approved	antineoplastic agent	0.01159109740302307
TP53	CHEMBL:CHEMBL154580	Not Approved	""	0.01053736127547551
TP53	URSODIOL	Approved	for prevention of recurrence of colorectal polyps	0.01448887175377883
TP53	NIGULDIPINE	Not Approved	""	0.01448887175377883
TP53	ACEQUINOCYL	Not Approved	""	0.1159109740302306
TP53	CHEMBL:CHEMBL260560	Not Approved	""	0.01448887175377883
TP53	CLOTRIMAZOLE	Approved	""	0.006265458055688145
TP53	RESVERATROL	Approved	antineoplastic agent,antidiabetic,for treatment of herpes simplex virus 1	0.002365530082249605
TP53	NAVTEMADLIN	Not Approved	""	0.1352294697019358
TP53	CHEMBL:CHEMBL590665	Not Approved	""	0.03863699134341022
TP53	FLUOROURACIL	Approved	""	0.007792334388586937
TP53	LENALIDOMIDE	Approved	antineoplastic agent	0.008916228771556208
TP53	PHENETHYLISOTHIOCYANATE	Not Approved	""	0.02897774350755767
TP53	AZATHIOPRINE	Approved	""	0.003050288790269228
TP53	A77636	Not Approved	""	0.01931849567170511
TP53	IFOSFAMIDE	Approved	Antineoplastic Agents	0.01655871057574724
TP53	CHEMBL:CHEMBL16685	Not Approved	""	0.05795548701511534
TP53	DICHLOROPHEN	Not Approved	""	0.006439498557235039
TP53	GARLIC	Not Approved	""	0.02318219480604614
TP53	BENZO[B]FLUORANTHENE	Not Approved	""	0.01655871057574724
TP53	PD-98059	Not Approved	""	0.003132729027844072
TP53	INTERFERON ALFA-2B	Approved	Antineoplastic Agents; Immunomodulatory Agents,for treatment of hepatitis B and C,for treatment of hepatitis,for treatment of hepatitis C	0.01655871057574724
TP53	CHLOROXINE	Approved	""	0.01159109740302307
TP53	SELICICLIB	Not Approved	antineoplastic agent	0.0413967764393681
TP53	DIMETHYL GAMBOGATE	Not Approved	""	0.02318219480604614
TP53	NAVITOCLAX	Not Approved	""	0.02173330763066825
TP53	SANGUINARINE SULFATE	Not Approved	""	0.008916228771556208
TP53	MUNDULONE	Not Approved	""	0.02897774350755767
TP53	BENZO(K)FLUORANTHENE	Not Approved	""	0.01159109740302307
TP53	ABEMACICLIB	Approved	""	0.006100577580538457
TP53	CADMIUM ACETATE	Not Approved	""	0.01448887175377883
TP53	THIMEROSAL	Approved	""	0.005039607566531768
TP53	THIORIDAZINE	Approved	Antipsychotic Agents	0.003996930138973472
TP53	DIETHYLSTILBESTROL	Approved	Hormone Replacement Agents	0.007024907516983678
TP53	BENDAMUSTINE	Approved	""	0.07727398268682044
TP53	ENCORAFENIB	Approved	""	0.01287899711447007
TP53	POTASSIUM DICHROMATE	Not Approved	""	0.02318219480604614
TP53	MITOXANTRONE	Approved	antineoplastic agent	0.002634340318868879
TP53	PUROMYCIN	Not Approved	""	0.02897774350755767
TP53	CHEMBL:CHEMBL1702181	Not Approved	""	0.1159109740302306
TP53	TRIFLOXYSTROBIN	Not Approved	""	0.03863699134341022
TP53	SULANEMADLIN	Not Approved	""	0.1159109740302306
TP53	GDC-0425	Not Approved	""	0.1159109740302306
TP53	CHEMBL:CHEMBL410484	Not Approved	""	0.01448887175377883
TP53	CHEMBL:CHEMBL599088	Not Approved	""	0.05795548701511534
TP53	FLUPHENAZINE HYDROCHLORIDE	Approved	Antipsychotic Agents	0.005268680637737759
TP53	P53-HDM2 INTERACTION INHIBITOR MI-773	Not Approved	""	0.2318219480604613
TP53	ENZALUTAMIDE	Approved	antineoplastic agent	0.01783245754311241
TP53	CHEMBL:CHEMBL1214407	Not Approved	""	0.02897774350755767
TP53	ELLIPTECINE	Not Approved	""	0.003622217938444708
TP53	CHEMBL:CHEMBL407501	Not Approved	""	0.1159109740302306
TP53	RS-39604	Not Approved	""	0.03863699134341022
TP53	LORLATINIB	Approved	""	0.02674868631466861
TP53	ALPELISIB	Approved	""	0.006623484230298896
TP53	AURORA KINASE INHIBITOR AMG 900	Not Approved	""	0.05795548701511534
TP53	CHEMBL:CHEMBL422942	Not Approved	""	0.03863699134341022
TP53	EMODIN	Not Approved	""	0.004458114385778104
TP53	2,6-DIMETHOXYQUINONE	Not Approved	""	0.01655871057574724
TP53	INDIRUBIN-3'-MONOXIME	Not Approved	""	0.006100577580538457
TP53	INDOPROFEN	Approved	""	0.009659247835852555
TP53	TPCK	Not Approved	""	0.006439498557235039
TP53	CHEMBL:CHEMBL1333386	Not Approved	""	0.01655871057574724
TP53	CHEMBL:CHEMBL201325	Not Approved	""	0.01159109740302307
TP53	ALK INHIBITOR TAE684	Not Approved	""	0.04636438961209228
TP53	SERDEMETAN	Not Approved	""	0.1159109740302306
TP53	CHEMBL:CHEMBL329673	Not Approved	""	0.01053736127547551
TP53	TRICLOCARBAN	Not Approved	""	0.01655871057574724
TP53	CHEMBL:CHEMBL582473	Not Approved	""	0.03863699134341022
TP53	[3H]GBR12935	Not Approved	""	0.01655871057574724
TP53	DS-7423	Not Approved	""	0.01545479653736409
TP53	DOCETAXEL ANHYDROUS	Approved	antineoplastic agent	0.004189553278201108
TP53	ONC201	Not Approved	""	0.05795548701511534
TP53	CHEMBL:CHEMBL428789	Not Approved	""	0.007727398268682045
TP53	HYDRALAZINE	Approved	antihypertensive agent	0.005795548701511535
TP53	TYRPHOSTIN A9	Not Approved	""	0.005268680637737759
TP53	ADAVOSERTIB	Not Approved	antineoplastic agent	0.05381580937117853
TP53	CHEMBL:CHEMBL578512	Not Approved	""	0.003996930138973472
TP53	GALLIC ACID	Not Approved	""	0.009659247835852555
TP53	OLEAMIDE	Not Approved	""	0.03863699134341022
TP53	KRESOXIM-METHYL	Not Approved	""	0.03863699134341022
TP53	METHIMAZOLE	Approved	Antithyroid Agents	0.01103914038383149
TP53	TIRAPAZAMINE	Not Approved	""	0.05795548701511534
TP53	PF-04217903	Not Approved	""	0.07727398268682044
TP53	PRAMLINTIDE	Approved	antiobesity agent,antidiabetic	0.01655871057574724
TP53	AZD7762	Not Approved	""	0.04636438961209228
TP53	RITUXIMAB	Approved	antineoplastic agent	0.01287899711447007
TP53	FLAVANONE	Not Approved	""	0.01448887175377883
TP53	GOSSYPOL	Not Approved	""	0.007244435876889417
TP53	RIBAVIRIN	Approved	""	0.003050288790269228
TP53	ANISINDIONE	Approved	Anticoagulants	0.01931849567170511
TP53	TRIACETYLRESVERATROL	Not Approved	""	0.05795548701511534
TP53	CHEMBL:CHEMBL533226	Not Approved	""	0.008916228771556208
TP53	IBRUTINIB	Approved	antineoplastic agent	0.01404981503396735
TP53	BRIGIMADLIN	Not Approved	""	0.173866461045346
TP53	MANGOSTIN	Not Approved	""	0.01159109740302307
TP53	CHLORPROMAZINE	Approved	""	0.003132729027844072
TP53	ROBUSTIC ACID	Not Approved	""	0.03863699134341022
TP53	NIVOLUMAB	Approved	antineoplastic agent	0.007727398268682045
TP53	MULTI-NEO-EPITOPE VACCINE OSE 2101	Not Approved	""	0.02897774350755767
TP53	CHLORFENAPYR	Not Approved	""	0.02897774350755767
TP53	NEBULARINE	Not Approved	""	0.05795548701511534
TP53	CHEMBL:CHEMBL546170	Not Approved	""	0.01655871057574724
TP53	TETRANDRINE	Not Approved	""	0.02897774350755767
TP53	CHEMBL:CHEMBL579550	Not Approved	""	0.03863699134341022
TP53	RHODOMYRTOXIN B	Not Approved	""	0.05795548701511534
TP53	ETHOPROPAZINE HYDROCHLORIDE	Approved	""	0.01655871057574724
TP53	CLIOQUINOL	Approved	""	0.006439498557235039
TP53	HOMIDIUM BROMIDE	Not Approved	""	0.003996930138973472
TP53	PROPACHLOR	Not Approved	""	0.01655871057574724
TP53	CHEMBL:CHEMBL225513	Not Approved	""	0.01448887175377883
TP53	CHEMBL:CHEMBL530049	Not Approved	""	0.01287899711447007
TP53	GLUTARAL	Approved	""	0.05795548701511534
TP53	DINOSEB	Not Approved	""	0.02897774350755767
TP53	BITHIONOL	Approved	""	0.004829623917926277
TP53	CGP7930	Not Approved	""	0.01655871057574724
TP53	TRANILAST	Not Approved	""	0.01053736127547551
TP53	CHEMBL:CHEMBL259422	Not Approved	""	0.1159109740302306
TP53	CHEMBL:CHEMBL528807	Not Approved	""	0.03863699134341022
TP53	CLEMASTINE	Approved	Anti-Allergic Agents	0.01159109740302307
TP53	CHLORANIL	Not Approved	""	0.007727398268682045
TP53	PYRACLOSTROBIN	Not Approved	""	0.02318219480604614
TP53	CHEMBL:CHEMBL85194	Not Approved	""	0.01931849567170511
TP53	FENOFIBRATE MICRONIZED	Approved	anticholesterolaemic agent,antidyslipidaemic agent	0.008916228771556208
TP53	BLZ945	Not Approved	""	0.1159109740302306
TP53	AZD7648	Not Approved	""	0.04636438961209228
TP53	BOMEDEMSTAT	Not Approved	""	0.05795548701511534
TP53	RUXOLITINIB	Approved	antiinflammatory agent,antineoplastic agent	0.01363658518002714
TP53	SAR-405838	Not Approved	""	0.1159109740302306
TP53	MPA	Not Approved	""	0.02318219480604614
TP53	CHK1 INHIBITOR GDC-0575	Not Approved	""	0.1159109740302306
TP53	CHIR-124	Not Approved	""	0.2318219480604613
TP53	TEPRASIRAN	Not Approved	""	0.1159109740302306
TP53	TRACAZOLATE	Not Approved	""	0.01448887175377883
TP53	CHEMBL:CHEMBL602150	Not Approved	""	0.02897774350755767
TP53	METHYL ROBUSTONE	Not Approved	""	0.02318219480604614
TP53	BORTEZOMIB	Approved	antineoplastic agent	0.001347802023607333
TP53	AUTOLOGOUS DENDRITIC CELLS TRANSDUCED WITH WILD-TYPE P53 ADENOVIRUS VACCINE	Not Approved	""	0.1159109740302306
TP53	CHEMBL:CHEMBL99408	Not Approved	""	0.05795548701511534
TP53	SAPANISERTIB	Approved	antineoplastic agent	0.01580604191321327
TP53	CHEMBL:CHEMBL1241268	Not Approved	""	0.2318219480604613
TP53	SR59230A	Not Approved	""	0.01931849567170511
TP53	PLUMBAGIN	Not Approved	""	0.008916228771556208
TP53	CHEMBL:CHEMBL260451	Not Approved	""	0.02318219480604614
TP53	CHEMBL:CHEMBL545900	Not Approved	""	0.1159109740302306
TP53	CAMPTOTHECIN	Approved	antineoplastic agent	0.006623484230298896
TP53	SULCONAZOLE NITRATE	Approved	""	0.03863699134341022
TP53	CHEMBL:CHEMBL563919	Not Approved	""	0.02318219480604614
TP53	CIS-RESVERATROL	Not Approved	""	0.01655871057574724
TP53	NITAZOXANIDE	Approved	""	0.009659247835852555
TP53	TOPOTECAN HYDROCHLORIDE	Approved	antineoplastic agent	0.009272877922418455
TP53	ZINC CHLORIDE	Approved	""	0.04636438961209228
TP53	(Z)-PIPLARTINE	Not Approved	""	0.05795548701511534
TP53	CHEMBL:CHEMBL408563	Not Approved	""	0.02318219480604614
TP53	PF-00477736	Not Approved	""	0.05795548701511534
TP53	TRIFLURIDINE	Approved	""	0.07727398268682044
TP53	FLUPENTHIXOL	Not Approved	Antipsychotic Agents	0.007727398268682045
TP53	ONONIN	Not Approved	""	0.02318219480604614
TP53	(R,S)-INDATRALINE	Not Approved	""	0.01053736127547551
TP53	SELECTIVE ESTROGEN RECEPTOR MODULATOR	Not Approved	""	0.02575799422894015
TP53	CHEMBL:CHEMBL473735	Not Approved	""	0.01931849567170511
TP53	CARBENDAZIM	Not Approved	""	0.03863699134341022
TP53	CETUXIMAB	Approved	antineoplastic agent	0.003219749278617519
TP53	CHEMBL:CHEMBL233194	Not Approved	""	0.01931849567170511
TP53	DABRAFENIB	Approved	antineoplastic agent	0.01287899711447007
TP53	CHEMBL:CHEMBL260028	Not Approved	""	0.02318219480604614
TP53	CYCLOPHOSPHAMIDE ANHYDROUS	Approved	""	0.005654193855133204
TP53	PACLITAXEL	Approved	for treatment of peripheral arterial disease (PAD),DMARD,antiinflammatory agent,antineoplastic agent	0.006439498557235039
